,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,0.0,0.0,0.0,0.0,0.3543207376613561,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,0.0,0.0,0.0,0.0,0.4555552341360293,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977,0.0,0.0,0.0,0.0,0.050617248237336585,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3598312925844271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978,0.0,0.0,0.0,0.0,0.30370348942401953,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979,0.0,0.0,0.0,0.0,0.20246899294934634,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3084268222152232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13132160885254723,0.0,0.0,0.0
1980,0.0,0.0,0.0,0.0,0.025308624118668292,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.402761940525463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05140447036920387,0.25664935709336045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981,0.0,0.0,0.0,0.0,0.5820983547293708,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5654491740612426,0.08554978569778682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,0.0,0.0,0.0,0.0,0.07592587235600488,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3730068231574075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.542134111076116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,0.0,0.0,0.0,0.0,1.8475295606627853,0.0,0.0,,0.0,0.32591888055990254,0.0,1.4125570673055192,0.0,0.0,0.23674576842586398,0.0,3.432517057893519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2617966962449705,0.0,0.0,0.23709396768930827,0.0,0.0,0.0,0.0,0.0,0.4828271988010987,0.0,0.0,0.0,0.13132160885254723,0.0,0.0,0.0
1984,0.0,0.0,0.0,0.4121605497232548,3.1129607665961996,1.9101413921388304,1.6828939717896485,,0.0,0.0,0.0,1.4125570673055192,0.0,0.0,1.0258983298454107,0.0,2.746013646314815,0.0,0.0,0.0,0.16540736525916025,0.0,0.0,0.0,0.0,0.0,0.0,0.47673149833658846,0.0,0.0,0.0,0.11258484675513583,0.0,0.0,3.1870771628906396,0.5988484998845077,0.0,0.23709396768930827,0.0,0.0,0.1942232565258043,0.0,0.0,0.5518025129155414,0.0,0.0,0.0,1.8385025239356614,0.0,0.0,0.0
1985,0.0,0.0,0.0,0.2747736998155032,5.087033447852327,0.0,5.3291642440005536,,0.0,0.4655984007998608,0.47092406509564516,0.7062785336527596,0.0,0.0,0.9469830737034559,0.0,0.3432517057893519,0.0,0.0,0.1450851744279255,0.0,0.0,0.6007896177946676,0.0,0.0,0.0,0.0,0.38138519866927073,0.0,0.0,0.0,1.1258484675513583,0.0,0.0,4.009548688797902,0.8554978569778683,0.0,0.7112819030679248,0.23433858598066284,0.0,0.0,0.0,0.0,0.8621914264305334,0.0,0.0,0.0,1.8385025239356614,0.0,0.0,0.0
1986,0.0,0.0,0.0,2.060802748616274,6.504316398497751,0.6945968698686656,6.451093558526986,,2.053885746443697,0.8380771214397494,0.5651088781147742,0.0,0.0,0.0,0.47349153685172796,0.0,2.746013646314815,0.223830168412057,0.0,0.7254258721396277,0.16540736525916025,0.0,0.3003948088973338,0.5319496023854039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9006787740410866,0.0,0.0,2.3132011666141743,0.5132987141867209,1.010874226775986,0.47418793537861653,0.7030157579419886,0.0,0.0,0.0,0.0,0.24141359940054935,0.0,0.8201024448542614,0.0,4.333613092134059,0.0,0.0,0.0
1987,0.0,0.0,0.0,1.0990947992620128,3.6191332489695656,0.0,3.646270272210905,,0.0,2.6073510444792203,0.09418481301912902,0.0,0.0,0.0,0.7102373052775919,0.0,3.0892653521041673,0.0,0.0,0.4352555232837766,0.8270368262958013,0.0,0.3003948088973338,1.0638992047708078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3642817818578528,0.0,1.2986355236552953,5.140447036920387,1.539896142560163,0.0,1.659657773825158,0.54679003395488,0.0,0.0,0.0,0.1464305932166906,0.2759012564577707,0.0,0.0,0.0,2.2324673504933035,0.0,0.0,0.0
1988,0.0,0.0,0.0,2.335576448431777,6.403081902023078,0.1736492174671664,8.414469858948241,,2.053885746443697,1.769273923039471,0.3767392520765161,0.0,0.0,0.0,1.4993898666971386,0.0,2.0595102347361114,0.223830168412057,1.5057668720102462,1.886107267563032,0.0,0.0,0.5006580148288896,0.3546330682569359,1.1405429114606314,0.0,0.0,0.0,0.0,0.0,0.0,3.264960555898939,0.0,0.9739766427414716,4.6778068035975515,0.34219914279114727,0.0,3.5564095153396242,0.23433858598066284,0.0,0.0,0.0,0.0,1.448481596403296,0.31191924535505455,1.0544174290983361,0.0,5.778150789512078,1.3739958237396939,0.0,0.0
1989,0.0,0.40789813152063403,0.0,0.1373868499077516,5.112342071970994,0.6945968698686656,2.2438586290528644,,0.0,3.072949445279081,0.0,0.0,0.0,0.0,0.3945762807097733,0.0,0.6865034115787038,0.223830168412057,0.0,0.0,0.4962220957774808,0.0,1.9025004563497805,0.5319496023854039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.264960555898939,0.0,1.623294404569119,3.2898861036290477,0.42774892848893414,0.2527185566939965,0.23709396768930827,0.9373543439226514,0.0,0.0,0.0,1.0250141525168344,1.5174569105177387,0.0,0.23431498424407468,0.0,2.889075394756039,0.8587473898373086,0.0,0.0
1990,0.0,0.0,0.0,3.43467124769379,4.985798951377654,0.0,0.0,,0.0,5.400941449278385,0.0,0.0,0.0,0.0,2.2885424281166853,0.0,1.3730068231574075,0.671490505236171,6.668396147473947,0.580340697711702,0.9924441915549616,0.0,0.0,0.3546330682569359,0.9776082098233984,0.0,0.0,0.0,0.0,0.0,0.0,0.9006787740410866,0.0,2.272612166396767,4.729211273966756,0.42774892848893414,0.0,0.23709396768930827,0.6249028959484343,0.0,0.0,0.0,0.1464305932166906,0.9656543976021974,0.0,0.46862996848814936,0.0,5.909472398364626,4.637235905121466,1.1159798833466228,0.0
1991,0.0,0.20394906576031702,1.3254671277524983,0.5495473996310064,4.4037005966482825,0.3472984349343328,1.6828939717896485,,1.0269428732218484,6.332138250878106,0.18836962603825805,0.0,0.0,0.0,2.919864477252322,0.0,0.0,0.0,1.5057668720102462,0.4352555232837766,2.1502957483690834,0.0,0.4005264118631117,0.5319496023854039,0.9776082098233984,0.0,0.0,1.0488092963404947,0.0,0.0,1.470900801714482,3.8278847896746186,0.0,1.623294404569119,6.631176677627299,0.17109957139557364,0.0,0.0,0.0,4.719826385906221,0.0,0.0,0.732152966083453,0.9311667405449761,0.0,1.6402048897085229,0.0,3.2830402213136813,1.202246345772232,0.0,0.0
1992,0.0,0.0,0.9941003458143737,1.648642198893019,5.238885192564336,0.3472984349343328,0.0,,0.0,3.166069125439053,0.0,0.0,0.0,0.0,1.9728814035488664,0.4456183020784083,3.0892653521041673,0.223830168412057,1.5057668720102462,0.0,0.4962220957774808,0.0,0.20026320593155586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397908623886676,0.0,2.272612166396767,8.276119729441824,0.25664935709336045,0.2527185566939965,0.23709396768930827,0.7030157579419886,5.663791663087466,0.0,0.0,0.1464305932166906,1.55194456757496,0.0,0.11715749212203734,0.0,3.6770050478713228,0.8587473898373086,0.0,0.0
1993,1.366969906157516,0.0,0.0,1.9234158987085221,1.2654312059334147,0.5209476524014992,0.0,,0.0,6.006219370318204,0.0,0.0,0.0,0.0,2.0517966596908215,0.0,0.3432517057893519,0.447660336824114,2.1510955314432088,0.7254258721396277,0.9924441915549616,0.0,0.20026320593155586,0.17731653412846796,1.1405429114606314,0.0,0.0,0.09534629966731768,0.0,0.0,0.0,1.35101816106163,0.47691061121340844,0.6493177618276477,5.551682799874018,0.7699480712800815,0.0,0.47418793537861653,1.4841443778775314,0.0,0.1942232565258043,0.0,0.0,0.3448765705722133,0.0,0.351472476366112,0.0,4.727577918691701,0.5152484339023852,0.0,3.4556698038389038
1994,0.0,0.0,0.3313667819381246,1.0990947992620128,3.3407383836642146,0.5209476524014992,1.4024116431580405,,2.053885746443697,0.9311968015997216,0.0,0.0,0.0,0.0,0.7102373052775919,0.14853943402613612,0.0,0.0,3.8719719565977755,0.8705110465675532,1.6540736525916027,0.0,0.20026320593155586,0.5319496023854039,0.0,0.0,0.0,0.9534629966731769,0.0,0.0,0.0,3.4901302494092112,0.0,0.0,4.626402333228349,0.5132987141867209,0.2527185566939965,0.23709396768930827,0.15622572398710857,0.0,0.0,0.0,0.0,1.0001420546594189,0.31191924535505455,0.351472476366112,0.0,6.566080442627363,0.17174947796746173,0.0,0.0
1995,0.0,0.0,0.0,1.0990947992620128,2.4802451636294927,0.0,1.6828939717896485,,0.0,5.261261929038427,0.09418481301912902,0.0,0.0,0.0,1.3415593544132292,0.5941577361045445,1.0297551173680557,0.223830168412057,4.517300616030738,0.290170348855851,0.16540736525916025,0.0,0.0,0.17731653412846796,0.16293470163723306,0.0,0.0,0.19069259933463537,0.0,2.067816096707623,0.0,3.264960555898939,0.9538212224268169,0.0,3.958144218428698,0.25664935709336045,0.0,0.47418793537861653,0.3905643099677714,4.719826385906221,0.0,0.0,0.0,0.44833954174387736,0.31191924535505455,1.5230473975864853,0.0,3.6770050478713228,1.7174947796746172,0.0,0.0
1996,0.0,0.0,0.3313667819381246,1.0990947992620128,1.8728381847814537,0.6945968698686656,0.0,,0.0,1.722714082959485,0.0,0.0,0.0,0.0,1.7361356351230024,0.0,1.7162585289467596,0.671490505236171,4.087081509742097,0.290170348855851,0.9924441915549616,0.0,0.20026320593155586,0.0,0.0,0.0,0.0,0.5720777980039061,0.0,0.0,0.0,2.9272060156335318,0.47691061121340844,0.32465888091382383,5.089042566551183,0.17109957139557364,0.7581556700819896,0.23709396768930827,0.54679003395488,0.0,0.0,0.0,0.0,1.138092682888304,0.0,0.46862996848814936,0.0,3.414361830166228,0.6869979118698469,0.0,0.0
1997,0.0,0.0,0.0,0.4121605497232548,3.011726270121527,1.0418953048029984,3.646270272210905,,0.0,2.514231364319248,0.3767392520765161,0.0,0.0,0.0,1.1048135859873651,0.4456183020784083,0.0,0.0,0.8604382125772835,0.7254258721396277,0.8270368262958013,0.0,0.3003948088973338,0.17731653412846796,0.0,0.3360046825612562,0.0,0.19069259933463537,0.0,0.0,0.735450400857241,1.35101816106163,0.0,0.0,2.107583285137359,0.5132987141867209,0.0,0.0,0.4686771719613257,5.663791663087466,0.0,0.0,0.0,0.7587284552588693,0.31191924535505455,1.75736238183056,0.0,1.707180915083114,1.7174947796746172,0.0,0.0
1998,0.0,0.0,0.0,0.8243210994465096,2.0753071777308,1.3891937397373313,0.5609646572632161,,0.0,3.6782273663189002,0.0,0.0,0.31695017860142566,0.0,1.0258983298454107,0.0,3.0892653521041673,0.0,2.5813146377318508,1.0155962209954787,2.3157031136282438,0.0,0.5006580148288896,0.5319496023854039,0.16293470163723306,0.0,0.0,0.19069259933463537,0.0,0.0,0.735450400857241,3.4901302494092112,0.0,0.32465888091382383,3.084268222152232,1.2832467854668024,0.0,0.9483758707572331,0.9373543439226514,0.9439652771812442,2.3306790783096516,0.0,0.1464305932166906,0.3448765705722133,0.31191924535505455,0.702944952732224,0.0,0.5252864354101889,0.0,0.0,0.0
1999,0.0,0.20394906576031702,0.0,0.8243210994465096,3.6191332489695656,0.0,0.28048232863160805,,0.0,3.585107686158928,0.18836962603825805,0.0,0.0,0.0,2.0517966596908215,0.29707886805227224,3.432517057893519,0.0,0.0,0.8705110465675532,0.661629461036641,0.0,0.3003948088973338,0.7092661365138718,0.0,0.0,0.0,1.0488092963404947,0.0,0.0,0.0,1.576187854571902,0.47691061121340844,0.32465888091382383,5.911514092458445,0.5988484998845077,0.2527185566939965,4.504785386096857,0.3905643099677714,2.831895831543733,0.0,0.0,0.1464305932166906,0.6552654840872054,0.31191924535505455,1.75736238183056,0.0,5.121542745249342,0.17174947796746173,0.5579899416733114,0.0
2000,0.0,0.0,0.6627335638762492,0.8243210994465096,1.6703691918321073,2.4310890445403297,1.4024116431580405,,0.0,2.886710084959137,0.47092406509564516,0.0,0.9508505358042769,0.0,1.9728814035488664,0.4456183020784083,1.3730068231574075,0.0,3.441752850309134,3.9172997095539897,2.8119252094057243,0.0,0.3003948088973338,0.5319496023854039,0.0,0.3360046825612562,0.0,0.9534629966731769,0.0,0.0,0.735450400857241,3.377545402654075,0.47691061121340844,0.32465888091382383,2.8786503406754167,0.5132987141867209,0.0,0.7112819030679248,1.09358006790976,6.607756940268709,2.9133488478870646,0.0,1.1714447457335249,0.9656543976021974,0.0,3.2804097794170457,0.0,4.070969874428964,0.34349895593492347,0.0,0.0
2001,0.0,1.019745328801585,0.3313667819381246,0.686934249538758,3.1635780148335364,1.7364921746716642,0.28048232863160805,,0.0,3.3523084857589978,0.47092406509564516,0.0,0.31695017860142566,0.0,0.6313220491356373,1.188315472209089,0.6865034115787038,0.223830168412057,1.2906573188659254,2.321362790846808,0.16540736525916025,0.0,0.3003948088973338,0.17731653412846796,0.0,0.0,3.742592006946251,0.09534629966731768,0.0,0.0,0.0,3.152375709143804,1.4307318336402253,0.0,1.6449430518145238,1.1976969997690154,0.0,0.7112819030679248,0.7811286199355428,0.9439652771812442,0.0,0.0,2.0500283050336687,1.1725803399455255,0.0,3.6318822557831574,0.0,1.1818944796729252,1.202246345772232,0.5579899416733114,0.0
2002,1.366969906157516,0.20394906576031702,1.3254671277524983,1.5112553489852676,2.8851831495281854,1.5628429572044977,0.28048232863160805,,0.0,1.5830345627195266,2.0720658864208388,0.7062785336527596,0.0,0.0,2.0517966596908215,0.4456183020784083,7.894789233155095,0.671490505236171,4.517300616030738,9.865791861098936,1.4886662873324423,0.7439302729033813,0.6007896177946676,2.1277984095416156,0.16293470163723306,0.3360046825612562,0.9356480017365627,0.38138519866927073,0.0,0.0,0.0,5.291487797491385,0.0,0.6493177618276477,4.11235762953631,1.2832467854668024,0.0,11.14341648139749,0.4686771719613257,0.0,2.3306790783096516,0.0,0.5857223728667624,0.5173148558583199,0.0,1.9916773660746347,0.0,2.3637889593458503,0.6869979118698469,0.0,0.0
2003,0.0,0.0,0.9941003458143737,0.686934249538758,5.289502440801673,0.6945968698686656,0.0,,0.0,3.21262896551904,0.8476633171721613,0.0,0.0,0.0,2.998779733394277,1.7824732083136332,0.3432517057893519,0.0,2.7964241908761713,3.627129360698138,1.323258922073282,0.7439302729033813,2.503290074144448,1.7731653412846795,0.16293470163723306,0.0,0.0,1.0488092963404947,0.0,0.0,0.0,1.8013575480821733,0.0,1.2986355236552953,4.780615744335959,1.7965454996535235,0.505437113387993,4.978973321475474,3.28074020372928,19.82327082080613,0.0,0.0,0.732152966083453,0.13795062822888535,0.9357577360651637,4.569142192759457,0.0,5.909472398364626,1.0304968678047703,0.0,3.4556698038389038
2004,0.0,1.019745328801585,0.9941003458143737,1.7860290488007708,4.580860965478961,2.9520366969418292,4.487717258105729,,3.080828619665545,3.398868325838984,1.9778810734017096,0.0,0.6339003572028513,0.0,1.5783051228390932,0.4456183020784083,0.0,0.0,0.6453286594329627,8.41494011681968,2.1502957483690834,2.231790818710144,1.0013160296577792,1.9504818754131472,0.0,0.0,0.0,0.5720777980039061,0.0,0.0,0.0,4.841148410470841,0.47691061121340844,0.32465888091382383,4.6778068035975515,0.7699480712800815,0.0,6.87572506298994,0.8592414819290971,1.8879305543624885,1.5537860522064344,1.1303790500068387,1.0250141525168344,0.8966790834877547,0.31191924535505455,8.435339432786689,0.0,1.4445376973780195,0.6869979118698469,1.1159798833466228,0.0
2005,0.0,0.40789813152063403,0.6627335638762492,4.945926596679057,4.353083348410946,2.257439827073163,0.28048232863160805,,0.0,5.400941449278385,1.6953266343443225,0.0,0.0,0.559576736156771,2.919864477252322,1.931012642339769,8.238040938944446,0.671490505236171,1.9359859782988877,4.352555232837767,0.8270368262958013,0.7439302729033813,1.7022372504182246,0.5319496023854039,0.0,0.3360046825612562,0.0,1.7162333940117185,0.0,0.0,0.0,3.377545402654075,0.47691061121340844,0.6493177618276477,3.906739748059494,1.2832467854668024,1.010874226775986,2.8451276122716993,2.5777244457872914,0.9439652771812442,5.0498046696709125,1.1303790500068387,1.0250141525168344,1.1725803399455255,0.0,3.51472476366112,0.0,7.3540100957426455,1.202246345772232,0.0,3.4556698038389038
2006,0.0,0.8157962630412681,0.0,1.373868499077516,5.669131802581697,1.0418953048029984,0.8414469858948243,,1.0269428732218484,2.979829765119109,3.390653268688645,0.0,0.6339003572028513,0.0,4.261423831665551,2.228091510392042,2.0595102347361114,0.447660336824114,1.5057668720102462,8.995280814531382,1.323258922073282,4.463581637420288,0.9011844266920014,2.482431477798551,0.4888041049116992,0.0,0.0,2.1929648923483067,3.9366875661035454,8.271264386830492,0.0,2.4768666286129886,0.47691061121340844,2.5972710473105907,4.883424685074368,1.7965454996535235,0.505437113387993,7.8241009337471725,1.2498057918968686,0.0,0.1942232565258043,0.0,2.4893200846837407,1.3105309681744108,1.2476769814202182,4.451984700637419,1.602592353390845,7.747974922300286,0.8587473898373086,0.0,1.7278349019194519
2007,0.0,0.20394906576031702,0.9941003458143737,3.8468317974170443,7.6685131079564925,1.5628429572044977,1.9633763004212563,,2.053885746443697,3.864466726638845,2.448805138497355,2.118835600958279,1.5847508930071281,1.678730208470313,3.7879322948138237,1.188315472209089,2.402761940525463,0.223830168412057,3.226643297164813,4.932895930549468,1.8194810178507628,0.7439302729033813,2.703553280076004,1.4185322730277437,0.3258694032744661,1.0080140476837685,3.742592006946251,2.1929648923483067,2.6244583774023638,0.0,0.735450400857241,10.245221054717362,0.9538212224268169,0.9739766427414716,6.991007970211727,3.50754121360926,0.2527185566939965,3.5564095153396242,3.2026273417357256,27.37499303825608,4.467134900093499,2.2607581000136774,4.53934838971741,1.5864322246321814,0.9357577360651637,5.389244637613718,0.0,6.828723660332456,1.202246345772232,0.0,1.7278349019194519
2008,0.0,1.019745328801585,0.6627335638762492,3.43467124769379,9.591968540975282,4.514879654146326,0.28048232863160805,,0.0,6.099339050478177,2.354620325478226,0.0,0.6339003572028513,0.559576736156771,4.971661136943143,1.336854906235225,10.297551173680557,3.357452526180855,6.238177041185305,6.0935773259728725,1.6540736525916027,4.463581637420288,2.40315847117867,2.1277984095416156,1.9552164196467967,2.3520327779287933,2.8069440052096883,2.1929648923483067,1.3122291887011819,0.5169540241769057,0.735450400857241,3.152375709143804,0.47691061121340844,0.6493177618276477,2.107583285137359,1.8820952853513102,0.0,6.164443159922015,1.2498057918968686,0.9439652771812442,0.5826697695774129,0.0,5.125070762584172,1.5174569105177387,1.2476769814202182,6.6779770509561285,1.602592353390845,8.273261357710476,1.0304968678047703,1.6739698250199342,0.0
2009,0.0,0.40789813152063403,0.0,3.9842186473247967,5.896909419649712,3.2993351318761617,0.0,,0.0,1.257115682159624,3.484838081707774,0.0,0.9508505358042769,0.559576736156771,2.1307119158327756,0.7426971701306806,1.0297551173680557,3.805112863004969,3.226643297164813,6.9640883725404255,2.1502957483690834,1.4878605458067626,1.201579235589335,0.5319496023854039,0.16293470163723306,0.0,0.9356480017365627,0.9534629966731769,3.9366875661035454,0.0,0.735450400857241,3.6027150961643466,1.9076424448536338,3.895906570965886,5.397469388766407,3.50754121360926,1.5163113401639792,4.741879353786166,2.5777244457872914,0.9439652771812442,4.467134900093499,0.0,3.221473050767194,1.4829692534605174,0.6238384907101091,5.27208714549168,0.0,9.323834228530854,1.7174947796746172,0.0,0.0
2010,0.0,0.20394906576031702,1.3254671277524983,1.7860290488007708,6.023452540243054,1.7364921746716642,0.5609646572632161,,0.0,3.21262896551904,3.2964684556695163,0.0,0.31695017860142566,1.119153472313542,2.525288196542549,2.0795520763659057,3.775768763682871,2.23830168412057,1.2906573188659254,3.627129360698138,1.1578515568141219,0.0,2.1027636622813364,1.9504818754131472,1.7922817180095636,0.0,4.678240008682813,0.8581166970058592,0.0,0.0,0.0,4.165639329940026,0.0,0.32465888091382383,4.832020214705164,1.2832467854668024,0.505437113387993,5.927349192232707,1.4841443778775314,6.607756940268709,0.3884465130516086,0.0,1.9035977118169782,1.3795062822888533,0.0,3.0460947951729707,3.20518470678169,6.17211561606972,0.17174947796746173,0.5579899416733114,1.7278349019194519
