,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1993,1.366969906157516,0.20394906576031702,0.6627335638762492,1.0990947992620128,3.037034894240195,1.2155445222701649,1.4024116431580405,,2.053885746443697,1.769273923039471,0.5651088781147742,0.7062785336527596,0.31695017860142566,0.0,3.235525501820141,0.5941577361045445,1.7162585289467596,0.671490505236171,3.0115337440204923,1.886107267563032,2.1502957483690834,0.0,1.201579235589335,1.0638992047708078,0.3258694032744661,0.3360046825612562,0.0,0.6674240976712239,0.0,0.5169540241769057,0.735450400857241,2.814621168878396,1.4307318336402253,0.6493177618276477,3.7011218665826786,2.2242944281424575,0.505437113387993,1.1854698384465414,1.64037010186464,0.9439652771812442,0.3884465130516086,0.0,0.5857223728667624,0.9656543976021974,0.9357577360651637,1.6402048897085229,0.0,3.1517186124611336,1.889244257642079,1.1159798833466228,1.7278349019194519
1994,1.366969906157516,0.40789813152063403,0.9941003458143737,0.9617079493542611,3.062343518358863,1.3891937397373313,1.4024116431580405,,2.053885746443697,1.815833763119457,0.5651088781147742,0.7062785336527596,0.31695017860142566,0.0,3.1566102456781864,0.7426971701306806,2.0595102347361114,0.671490505236171,3.6568624034534545,2.321362790846808,2.1502957483690834,0.0,1.0013160296577792,1.2412157388992755,0.3258694032744661,0.6720093651225124,0.0,0.7627703973385415,0.0,0.5169540241769057,0.735450400857241,2.70203632212326,1.4307318336402253,1.2986355236552953,3.546908455475067,2.0531948567468836,0.505437113387993,1.1854698384465414,1.7965958258517485,2.831895831543733,0.3884465130516086,0.0,0.732152966083453,1.0001420546594189,0.9357577360651637,2.2259923503187093,0.0,3.2830402213136813,1.889244257642079,1.6739698250199342,1.7278349019194519
1995,1.366969906157516,0.40789813152063403,0.9941003458143737,1.373868499077516,3.188886638952205,1.2155445222701649,1.6828939717896485,,3.080828619665545,1.815833763119457,0.6592936911339031,0.0,0.31695017860142566,0.0,3.0776949895362318,0.8912366041568166,2.0595102347361114,0.671490505236171,3.6568624034534545,2.756618314130585,2.646517844146564,0.0,1.0013160296577792,1.2412157388992755,0.4888041049116992,0.6720093651225124,0.0,0.8581166970058592,0.0,0.5169540241769057,2.206351202571723,3.0397908623886676,1.4307318336402253,1.623294404569119,3.598312925844271,1.9676450710490971,0.505437113387993,1.4225638061358497,1.8747086878453028,2.831895831543733,0.3884465130516086,0.0,0.732152966083453,1.1036050258310828,0.9357577360651637,2.2259923503187093,0.0,3.2830402213136813,1.7174947796746172,1.6739698250199342,1.7278349019194519
1996,2.733939812315032,0.20394906576031702,1.3254671277524983,1.0990947992620128,3.037034894240195,1.3891937397373313,1.9633763004212563,,3.080828619665545,1.9555132833594153,0.6592936911339031,0.0,0.6339003572028513,0.0,2.919864477252322,0.7426971701306806,2.402761940525463,0.895320673648228,3.6568624034534545,2.6115331397026593,2.4811104788874037,0.0,1.0013160296577792,1.2412157388992755,0.4888041049116992,0.6720093651225124,0.0,1.1441555960078122,0.0,0.5169540241769057,2.206351202571723,3.264960555898939,1.9076424448536338,1.623294404569119,3.4955039851058634,2.2242944281424575,0.505437113387993,1.8967517415144661,2.1090472738259654,3.775861108724977,0.3884465130516086,0.0,0.8785835593001438,1.2070679970027467,1.2476769814202182,2.5774648266848215,0.0,3.6770050478713228,1.7174947796746172,1.6739698250199342,1.7278349019194519
1997,2.733939812315032,0.20394906576031702,1.6568339096906226,1.373868499077516,3.2141952630708728,1.7364921746716642,1.9633763004212563,,3.080828619665545,1.9089534432794295,0.7534785041530322,0.7062785336527596,0.9508505358042769,0.0,3.0776949895362318,1.188315472209089,2.402761940525463,0.895320673648228,3.6568624034534545,3.0467886629864362,2.3157031136282438,0.7439302729033813,1.1014476326235572,1.9504818754131472,0.4888041049116992,1.0080140476837685,0.0,1.3348481953424478,0.0,0.0,2.206351202571723,3.264960555898939,2.384553056067042,1.947953285482943,4.009548688797902,2.737593142329178,0.505437113387993,2.608033644582391,2.5777244457872914,2.831895831543733,0.5826697695774129,0.0,0.8785835593001438,1.3105309681744108,1.559596226775273,2.811779810928896,0.0,3.9396482655764173,1.7174947796746172,1.6739698250199342,1.7278349019194519
1998,2.733939812315032,0.40789813152063403,1.6568339096906226,1.373868499077516,3.770984993681575,2.083790609605997,1.9633763004212563,,3.080828619665545,1.9555132833594153,0.9418481301912903,0.7062785336527596,0.9508505358042769,0.0,3.55118652638796,1.188315472209089,2.746013646314815,0.895320673648228,3.226643297164813,3.9172997095539897,2.4811104788874037,0.7439302729033813,1.3017108385551128,2.3051149436700835,0.4888041049116992,1.0080140476837685,0.0,1.620887094344401,0.0,0.0,2.206351202571723,3.377545402654075,2.384553056067042,2.272612166396767,4.060953159167106,3.079792285120326,0.2527185566939965,3.0822215799610073,2.8120630317679542,2.831895831543733,0.5826697695774129,0.0,1.0250141525168344,1.345018625231632,1.559596226775273,2.928937303050933,0.0,3.80832665672387,1.7174947796746172,1.6739698250199342,1.7278349019194519
1999,2.733939812315032,0.8157962630412681,1.6568339096906226,1.373868499077516,3.821602241918912,2.4310890445403297,1.9633763004212563,,4.107771492887394,2.0020731234394016,1.2244025692486775,0.7062785336527596,1.2678007144057026,0.0,4.182508575523596,1.336854906235225,3.432517057893519,0.671490505236171,3.441752850309134,4.062384883981915,2.646517844146564,1.4878605458067626,1.6021056474524469,2.6597480119270194,0.4888041049116992,1.0080140476837685,0.9356480017365627,1.620887094344401,0.0,0.0,2.941801603428964,4.278224176695162,2.8614636672804505,2.5972710473105907,3.958144218428698,3.336441642213686,0.2527185566939965,3.7935034830289323,3.046401617748617,3.775861108724977,0.5826697695774129,0.0,1.464305932166906,1.4139939393460748,2.183434717485382,3.0460947951729707,0.0,3.80832665672387,1.5457453017071554,1.6739698250199342,1.7278349019194519
2000,2.733939812315032,0.8157962630412681,1.6568339096906226,1.7860290488007708,4.1506143554616,2.6047382620074964,1.4024116431580405,,4.107771492887394,2.1883124837593457,1.5069570083060644,0.7062785336527596,1.2678007144057026,0.0,4.4192543439494605,1.4853943402613612,3.432517057893519,0.671490505236171,3.441752850309134,4.787810756121543,2.8119252094057243,1.4878605458067626,1.9025004563497805,3.0143810801839552,0.6517388065489322,1.0080140476837685,2.8069440052096883,1.620887094344401,0.0,0.0,2.941801603428964,4.278224176695162,2.384553056067042,2.9219299282244147,4.215166570274718,3.336441642213686,0.505437113387993,4.267691418407549,3.4369659277163884,4.719826385906221,0.5826697695774129,1.1303790500068387,1.7571671186002875,1.448481596403296,2.183434717485382,3.397567271539083,0.0,3.9396482655764173,1.7174947796746172,2.2319597666932456,1.7278349019194519
2001,1.366969906157516,1.223694394561902,1.6568339096906226,1.373868499077516,4.7074040860723025,2.9520366969418292,1.4024116431580405,,4.107771492887394,2.234872323839332,2.166250699439968,0.7062785336527596,1.2678007144057026,0.0,5.208406905369007,1.7824732083136332,3.775768763682871,1.119150842060285,3.6568624034534545,5.077981104977393,3.142739939924045,1.4878605458067626,2.2028952652471143,3.369014148440891,0.6517388065489322,1.0080140476837685,2.8069440052096883,2.3836574916829423,0.0,0.0,2.206351202571723,4.615978716960569,2.384553056067042,2.9219299282244147,4.729211273966756,3.593090999307047,0.7581556700819896,4.504785386096857,3.7494173756906055,3.775861108724977,0.5826697695774129,1.1303790500068387,1.9035977118169782,1.5174569105177387,2.183434717485382,4.100512224271307,0.0,4.727577918691701,1.5457453017071554,2.2319597666932456,3.4556698038389038
2002,1.366969906157516,1.223694394561902,1.9882006916287474,1.9234158987085221,5.213576568445668,2.9520366969418292,1.4024116431580405,,5.134714366109241,2.421111684159276,2.5429899515164838,1.4125570673055192,1.2678007144057026,0.0,5.366237417652917,2.0795520763659057,3.775768763682871,1.119150842060285,3.8719719565977755,5.658321802689096,3.3081473051832053,1.4878605458067626,2.503290074144448,3.369014148440891,0.9776082098233984,1.0080140476837685,2.8069440052096883,2.574350091017578,0.0,0.5169540241769057,3.677252004286205,4.953733257225977,2.384553056067042,3.246588809138238,5.294660448027999,3.50754121360926,0.505437113387993,5.453161256854091,4.296207409645485,2.831895831543733,0.5826697695774129,1.1303790500068387,2.0500283050336687,1.5174569105177387,1.8715154721303273,4.451984700637419,0.0,5.778150789512078,2.0609937356095407,2.2319597666932456,3.4556698038389038
2003,1.366969906157516,1.019745328801585,1.9882006916287474,2.1981895985240256,5.618514554344361,2.7783874794746626,2.2438586290528644,,5.134714366109241,2.3745518440792903,2.825544390573871,1.4125570673055192,1.5847508930071281,0.0,5.602983186078781,2.67370981247045,3.775768763682871,1.566811178884399,3.6568624034534545,6.5288328492566485,3.3081473051832053,1.4878605458067626,2.703553280076004,4.078280284954763,0.9776082098233984,0.6720093651225124,4.678240008682813,2.574350091017578,0.0,1.0339080483538114,3.677252004286205,5.40407264424652,2.8614636672804505,3.246588809138238,5.808705151720037,4.191939499191554,0.7581556700819896,6.164443159922015,4.6086588576197025,3.775861108724977,0.7768930261032172,1.1303790500068387,2.0500283050336687,1.9313087952043948,1.559596226775273,4.686299684881493,0.0,5.646829180659531,2.404492691544464,1.6739698250199342,1.7278349019194519
2004,1.366969906157516,1.223694394561902,1.6568339096906226,2.8851238480627837,6.3524646537857405,3.4729843493433283,2.5243409576844726,,5.134714366109241,2.979829765119109,3.108098829631258,1.4125570673055192,1.9017010716085538,0.0,6.392135747498327,3.1193281145488583,4.462272175261575,2.014471515708513,3.6568624034534545,6.9640883725404255,3.3081473051832053,3.7196513645169063,3.104079691939116,4.432913353211699,1.1405429114606314,0.6720093651225124,4.678240008682813,2.6696963906848956,0.0,1.5508620725307174,3.677252004286205,6.529921111797878,2.8614636672804505,3.246588809138238,6.579772207258095,4.790787999076062,0.505437113387993,6.638631095300632,5.155448891574583,3.775861108724977,0.9711162826290216,1.1303790500068387,3.075042457550503,2.2072100516621656,1.559596226775273,5.037772161247605,0.0,6.566080442627363,2.7479916474793877,1.6739698250199342,3.4556698038389038
2005,0.0,1.4276434603222192,1.6568339096906226,3.022510697970535,6.985180256752448,3.8202827842776608,4.2072349294741205,,5.134714366109241,3.0263896051990953,3.390653268688645,1.4125570673055192,2.8525516074128308,1.678730208470313,6.94454254049201,3.5649464166272664,5.49202729262963,2.462131852532627,4.3021910628864175,8.560025291247607,3.473554670442365,4.463581637420288,3.404474500836449,4.255596819083231,1.1405429114606314,0.6720093651225124,4.678240008682813,3.337120488356119,1.3122291887011819,1.5508620725307174,3.677252004286205,7.655769579349237,3.338374278493859,3.571247690052062,7.145221381319337,5.646285856053931,0.505437113387993,7.3499129983685565,5.780351787523017,7.551722217449954,1.35956279568063,1.1303790500068387,3.3679036439838845,2.3106730228338295,2.4953539628404364,5.389244637613718,1.602592353390845,7.091366878037551,3.4349895593492343,2.2319597666932456,5.183504705758355
2006,0.0,1.4276434603222192,1.6568339096906226,3.43467124769379,7.617895859719155,4.862178089080659,4.487717258105729,,5.134714366109241,3.491988005998956,3.7673925207651613,1.4125570673055192,3.486451964615682,2.238306944627084,7.418034077343737,3.862025284679538,6.178530704208335,2.685962020944684,5.592848381752343,9.430536337815159,3.6389620357015255,4.463581637420288,3.6047377067680055,4.255596819083231,1.3034776130978645,0.3360046825612562,4.678240008682813,4.004544586027343,3.9366875661035454,1.5508620725307174,3.677252004286205,7.993524119614645,3.338374278493859,5.194542094621181,7.6078616146421725,6.074034784542865,1.010874226775986,8.29828886912579,6.170916097490789,9.439652771812442,1.9422325652580432,1.1303790500068387,4.1000566100673375,2.6210619363488217,2.4953539628404364,6.326504574590016,1.602592353390845,7.3540100957426455,3.606739037316696,2.2319597666932456,5.183504705758355
2007,0.0,1.223694394561902,1.9882006916287474,4.2589923471403,8.57962357622855,4.514879654146326,4.487717258105729,,5.134714366109241,3.491988005998956,3.955762146803419,1.4125570673055192,4.437302500419959,2.238306944627084,7.6547798457696015,4.307643586757948,7.551537527365742,2.685962020944684,5.807957934896663,11.02647325652234,3.473554670442365,4.463581637420288,3.704869309733783,4.964862955597102,1.4664123147350976,0.3360046825612562,4.678240008682813,4.195237185361979,3.9366875661035454,1.5508620725307174,2.941801603428964,8.894202893655732,4.292195500920676,5.519200975535006,7.864883966488193,6.587333498729586,1.5163113401639792,8.061194901436481,6.483367545465006,10.383618048993686,2.3306790783096516,2.2607581000136774,4.246487203284028,2.862475535749371,3.119192453550546,6.326504574590016,3.20518470678169,8.01061814000538,4.121987471219081,2.789949708366557,5.183504705758355
2008,0.0,1.6315925260825361,2.6509342555049966,4.671152896863554,9.313573675669932,4.862178089080659,4.2072349294741205,,5.134714366109241,3.9110265667188306,4.238316585860806,1.4125570673055192,4.120352321818533,2.238306944627084,7.891525614195466,4.753261888836356,7.551537527365742,2.909792189356741,6.023067488040985,11.02647325652234,3.969776766219846,4.463581637420288,4.105395721596895,5.496812557982507,1.6293470163723305,0.6720093651225124,4.678240008682813,4.385929784696613,5.2489167548047275,2.067816096707623,2.941801603428964,9.457127127431411,4.292195500920676,5.843859856448829,8.635951022026251,7.186181998614094,2.021748453551972,9.483758707572331,7.030157579419885,12.271548603356173,2.1364558217838474,1.1303790500068387,4.392917796500719,3.1728644492643627,4.054950189615709,6.912292035200203,3.20518470678169,9.323834228530854,4.637235905121466,2.789949708366557,5.183504705758355
2009,1.366969906157516,2.03949065760317,2.6509342555049966,4.808539746771307,9.92098065451797,5.9040733938836585,4.768199586737337,,5.134714366109241,4.283505287358719,4.238316585860806,1.4125570673055192,4.120352321818533,3.357460416940626,8.365017151047192,4.901801322862492,7.551537527365742,3.581282694592912,5.807957934896663,11.02647325652234,4.6314062272564875,6.695372456130432,4.305658927528451,6.0287621603679105,2.1181511212840296,0.6720093651225124,4.678240008682813,4.576622384031249,5.2489167548047275,2.067816096707623,2.941801603428964,10.02005136120709,4.292195500920676,6.168518737362653,9.098591255349085,7.3572815700096665,1.7690298968579754,10.432134578329563,7.420721889387656,12.271548603356173,2.3306790783096516,1.1303790500068387,4.832209576150791,3.310815077493248,4.054950189615709,7.380922003688353,3.20518470678169,9.455155837383401,4.808985383088928,5.021909475059803,5.183504705758355
