id,name,genre,reviews,rating,songs,seconds,genre_black,genre_death,genre_deathcore,genre_doom,genre_folk,genre_gothic,genre_grindcore,genre_heavy,genre_metalcore,genre_power,genre_progressive,genre_symphonic,genre_thrash,word_count,word_count_uniq,words_per_song,words_per_song_uniq,seconds_per_song,word_rate,word_rate_uniq,unique_first_words,N,types,TTR,logTTR,MTLD,logMTLD,vocd-D,logvocd-D
175,Malevolent Creation,Death Metal,72,80.5,123,2.874e+04,0,1,0,0,0,0,0,0,0,0,0,0,0,18294,3329,148.7,27.07,233.7,0.6365,0.1158,2452,18294,3329,0.182,0.8264,445.5,6.099,181.9,5.204
263,Behemoth,Black Metal (early); Black/Death Metal (later),128,79.67,72,1.983e+04,1,1,0,0,0,0,0,0,0,0,0,0,0,10602,2556,147.2,35.5,275.4,0.5347,0.1289,2485,10602,2556,0.2411,0.8465,546.8,6.304,121.2,4.797
28907,Carach Angren,Symphonic Black Metal,54,83.5,51,1.461e+04,1,0,0,0,0,0,0,0,0,0,0,1,0,10891,2678,213.5,52.51,286.5,0.7453,0.1833,2487,10891,2678,0.2459,0.8491,712.6,6.569,144.5,4.973
5450,The Black Dahlia Murder,Melodic Death Metal,77,83.67,87,1.955e+04,0,1,0,0,0,0,0,0,0,0,0,0,0,21842,4202,251.1,48.3,224.7,1.117,0.215,2491,21842,4202,0.1924,0.835,597.2,6.392,139,4.935
187,Psycroptic,Technical Death Metal,44,81.43,63,1.711e+04,0,1,0,0,0,0,0,0,0,0,0,0,0,14798,3102,234.9,49.24,271.6,0.8648,0.1813,2542,14798,3102,0.2096,0.8373,569.3,6.344,143.7,4.968
21,Meshuggah,Technical Groove/Thrash Metal (early); Djent (later),113,75.57,73,2.462e+04,0,0,0,0,0,0,0,0,0,0,0,0,1,11659,2963,159.7,40.59,337.3,0.4735,0.1203,2569,11659,2963,0.2541,0.8537,1000,6.908,136.1,4.913
213,Aborted,Brutal Death Metal (early); Death Metal/Grindcore (later),53,80.7,93,2.111e+04,0,1,0,0,0,0,1,0,0,0,0,0,0,15979,3388,171.8,36.43,227,0.7569,0.1605,2591,15979,3388,0.212,0.8398,356.6,5.877,127.4,4.847
69,Dimmu Borgir,Symphonic Black Metal,197,67,72,2.254e+04,1,0,0,0,0,0,0,0,0,0,0,1,0,10831,2738,150.4,38.03,313,0.4806,0.1215,2623,10831,2738,0.2528,0.852,533.8,6.28,113.5,4.732
143,Exhumed,Goregrind (early); Death Metal/Grindcore (later),35,81.14,72,1.376e+04,0,1,0,0,0,0,1,0,0,0,0,0,0,15598,3542,216.6,49.19,191.2,1.133,0.2573,2771,15598,3542,0.2271,0.8465,541.8,6.295,133.8,4.896
45,Dying Fetus,Brutal Death Metal/Grindcore,68,79.5,62,1.678e+04,0,1,0,0,0,0,1,0,0,0,0,0,0,15049,3968,242.7,64,270.7,0.8967,0.2364,2794,15049,3968,0.2637,0.8614,1183,7.076,158.3,5.064
829,Deeds of Flesh,Technical/Brutal Death Metal,32,86.88,67,1.709e+04,0,1,0,0,0,0,0,0,0,0,0,0,0,10164,2846,151.7,42.48,255.1,0.5946,0.1665,2798,10164,2846,0.28,0.862,513.5,6.241,130.6,4.872
24,Cradle of Filth,Death Metal (early); Symphonic Black Metal (mid); Extreme Gothic Metal (later),146,76.75,110,3.966e+04,1,1,0,0,0,1,0,0,0,0,0,1,0,37823,6151,343.8,55.92,360.5,0.9538,0.1551,2849,37823,6151,0.1626,0.8277,803,6.688,130.1,4.868
2840,Cattle Decapitation,Progressive Death Metal/Grindcore,93,72.78,95,1.732e+04,0,1,0,0,0,0,1,0,0,0,1,0,0,14269,3681,150.2,38.75,182.3,0.8238,0.2125,2911,14269,3681,0.258,0.8584,627.1,6.441,125.4,4.831
219,Napalm Death,Hardcore Punk (early); Grindcore/Death Metal (later),156,79.94,215,3.676e+04,0,1,0,0,0,0,1,0,0,0,0,0,0,22046,5212,102.5,24.24,171,0.5997,0.1418,2980,22046,5212,0.2364,0.8558,294.5,5.685,150.1,5.011
17,Cryptopsy,Brutal/Technical Death Metal,126,70.57,62,1.599e+04,0,1,0,0,0,0,0,0,0,0,0,0,0,10516,3084,169.6,49.74,258,0.6575,0.1928,3004,10516,3084,0.2933,0.8675,741.4,6.609,158.3,5.064
