id,name,genre,reviews,rating,songs,seconds,genre_black,genre_death,genre_deathcore,genre_doom,genre_folk,genre_gothic,genre_grindcore,genre_heavy,genre_metalcore,genre_power,genre_progressive,genre_symphonic,genre_thrash,word_count,word_count_uniq,words_per_song,words_per_song_uniq,seconds_per_song,word_rate,word_rate_uniq,unique_first_words,N,types,TTR,logTTR,MTLD,logMTLD,vocd-D,logvocd-D
1029,Primal Fear,Speed/Power Metal,62,78.67,129,37154,0,0,0,0,0,0,0,0,0,1,0,0,0,20680,2213,160.3,17.16,288,0.5566,0.05956,1486,20680,2213,0.107,0.7751,174.8,5.164,103.9,4.644
313,Brainstorm,Power Metal,32,80.55,107,30709,0,0,0,0,0,0,0,0,0,1,0,0,0,16297,1920,152.3,17.94,287,0.5307,0.06252,1486,16297,1920,0.1178,0.7795,347.7,5.851,98.28,4.588
159,Helloween,Power/Speed Metal,188,78.69,164,48991,0,0,0,0,0,0,0,0,0,1,0,0,0,32309,2923,197,17.82,298.7,0.6595,0.05966,1502,32309,2923,0.09047,0.7686,129.8,4.866,123.3,4.815
96618,DevilDriver,Nu-Metal (early); Groove/Melodic Death Metal (later),48,67.71,77,19220,0,1,0,0,0,0,0,0,0,0,0,0,0,15395,1942,199.9,25.22,249.6,0.801,0.101,1505,15395,1942,0.1261,0.7853,120.8,4.794,110.5,4.705
1393,Sirenia,Symphonic/Gothic Metal,51,76.33,85,27195,0,0,0,0,0,1,0,0,0,0,0,1,0,12430,1704,146.2,20.05,319.9,0.4571,0.06266,1512,12430,1704,0.1371,0.7892,222.1,5.403,103,4.635
12613,Swallow the Sun,Melodic Doom/Death Metal,49,85.86,65,28236,0,1,0,1,0,0,0,0,0,0,0,0,0,12193,1619,187.6,24.91,434.4,0.4318,0.05734,1515,12193,1619,0.1328,0.7854,230.3,5.44,91.49,4.516
2028,Mercenary,Melodic Death/Power Metal,34,86,67,22485,0,1,0,0,0,0,0,0,0,1,0,0,0,12468,1754,186.1,26.18,335.6,0.5545,0.07801,1533,12468,1754,0.1407,0.792,190.5,5.249,93.43,4.537
99,Black Sabbath,Heavy/Doom Metal,330,81.17,127,39434,0,0,0,1,0,0,0,1,0,0,0,0,0,23386,2330,184.1,18.35,310.5,0.593,0.05909,1537,23386,2330,0.09963,0.7707,192.7,5.261,99.36,4.599
1067,Six Feet Under,"Death/Groove Metal, Death 'n' Roll",98,59,129,27279,0,1,0,0,0,0,0,0,0,0,0,0,0,21215,2314,164.5,17.94,211.5,0.7777,0.08483,1540,21215,2314,0.1091,0.7776,159.7,5.074,97.01,4.575
503,Anathema,"Doom/Death Metal (early), Progressive/Alternative Rock (later)",81,79.92,99,32571,0,1,0,1,0,0,0,0,0,0,1,0,0,11111,1604,112.2,16.2,329,0.3411,0.04925,1542,11111,1604,0.1444,0.7922,137,4.92,95.26,4.557
169,Anthrax,Speed/Thrash Metal; Groove Metal,107,76.11,91,27825,0,0,0,0,0,0,0,0,0,0,0,0,1,22339,2208,245.5,24.26,305.8,0.8028,0.07935,1543,22339,2208,0.09884,0.7689,127.7,4.849,108.4,4.686
189,Fear Factory,"Industrial/Death Metal (early), Groove/Industrial Metal (later)",89,68.9,101,26333,0,1,0,0,0,0,0,0,0,0,0,0,0,12795,1906,126.7,18.87,260.7,0.4859,0.07238,1546,12795,1906,0.149,0.7987,81.3,4.398,130.7,4.873
329,Iron Savior,Speed/Power Metal,52,84.44,89,26435,0,0,0,0,0,0,0,0,0,1,0,0,0,18216,1976,204.7,22.2,297,0.6891,0.07475,1553,18216,1976,0.1085,0.7736,199.7,5.297,89.94,4.499
1020,Grave,Death Metal,56,76.36,94,25193,0,1,0,0,0,0,0,0,0,0,0,0,0,12529,1852,133.3,19.7,268,0.4973,0.07351,1554,12529,1852,0.1478,0.7974,244.4,5.499,110.5,4.705
887,Kataklysm,"Death Metal (early), Melodic Death Metal (later)",47,69.42,91,23475,0,1,0,0,0,0,0,0,0,0,0,0,0,13325,1827,146.4,20.08,258,0.5676,0.07783,1554,13325,1827,0.1371,0.7908,207.5,5.335,97.54,4.58
93943,Krokus,"Progressive Rock (early), Heavy Metal/Hard Rock (later)",27,70.8,84,20952,0,0,0,0,0,0,0,1,0,0,1,0,0,12184,1693,145,20.15,249.4,0.5815,0.0808,1556,12184,1693,0.139,0.7902,129.3,4.862,110.7,4.707
125,Metallica,Thrash Metal (early); Hard Rock (mid); Heavy/Thrash Metal (later),272,71.22,89,33422,0,0,0,0,0,0,0,1,0,0,0,0,1,19078,2317,214.4,26.03,375.5,0.5708,0.06933,1572,19078,2317,0.1214,0.7861,122.3,4.807,125.1,4.829
